commissioner_name,meeting_idx_id,utterance_order,tag_key,tag_label,tag_category,confidence,evidence_text
윤영미,7067,348,technical_security,기술·보안 통제 점검,issue_focus,0.53,보안
윤영미,7067,348,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7067,348,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,고객
윤영미,7067,352,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7067,352,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7067,352,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,고객
윤영미,7067,354,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7067,354,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,피해
윤영미,7067,354,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,고객
윤영미,7067,385,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7067,385,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,파악
윤영미,7067,387,technical_security,기술·보안 통제 점검,issue_focus,0.53,알고리즘
윤영미,7067,387,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7067,387,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7067,387,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,알고리즘
윤영미,7067,387,cross_border_global,국외이전·글로벌 규범,international,0.53,글로벌
윤영미,7067,392,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,감경
윤영미,7067,392,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7067,392,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7067,395,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7067,395,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7065,54,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7065,54,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,54,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,비용
윤영미,7065,56,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7065,56,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,64,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7065,64,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,64,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 교육"
윤영미,7065,66,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7065,66,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,68,technical_security,기술·보안 통제 점검,issue_focus,0.53,보안
윤영미,7065,68,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7065,68,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 판단"
윤영미,7065,68,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,파악
윤영미,7065,77,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7065,77,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,77,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7065,96,technical_security,기술·보안 통제 점검,issue_focus,0.53,해킹
윤영미,7065,96,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7065,96,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,96,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤영미,7065,110,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,고발
윤영미,7065,110,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,110,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,정보주체
윤영미,7065,112,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,114,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,114,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,플랫폼
윤영미,7065,133,technical_security,기술·보안 통제 점검,issue_focus,0.53,로그
윤영미,7065,133,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,135,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,154,technical_security,기술·보안 통제 점검,issue_focus,0.69,"로그, 시스템, 보안"
윤영미,7065,154,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,감경
윤영미,7065,154,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,184,technical_security,기술·보안 통제 점검,issue_focus,0.53,암호화
윤영미,7065,184,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7065,186,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7064,16,technical_security,기술·보안 통제 점검,issue_focus,0.61,"해킹, 인증"
윤영미,7064,16,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤영미,7064,18,technical_security,기술·보안 통제 점검,issue_focus,0.61,"해킹, 인증"
윤영미,7064,18,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,처분
윤영미,7064,18,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤영미,7051,16,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,19,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,36,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,52,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,52,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,자료
윤영미,7051,54,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,56,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.61,"과징금, 과태료"
윤영미,7051,56,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,58,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.69,"과징금, 과태료, 처분"
윤영미,7051,58,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,58,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤영미,7051,58,cross_border_global,국외이전·글로벌 규범,international,0.69,"해외, 구글, 국제"
윤영미,7051,63,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,63,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"자료, 파악"
윤영미,7051,65,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,65,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,파악
윤영미,7051,69,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7051,69,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7051,69,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,파악
윤영미,7044,14,technical_security,기술·보안 통제 점검,issue_focus,0.77,"접근권한, 접속기록, 시스템, 권한"
윤영미,7044,14,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
윤영미,7044,14,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,민감정보
윤영미,7044,14,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"권고, 점검"
윤영미,7044,199,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7044,199,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7043,14,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,해석
윤영미,7043,14,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,대책
윤영미,7043,16,technical_security,기술·보안 통제 점검,issue_focus,0.53,접속기록
윤영미,7043,16,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.61,"사업자, 플랫폼"
윤영미,7043,16,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7043,18,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7043,21,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,플랫폼
윤영미,7043,21,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,자료
윤영미,7043,24,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,자료
윤영미,7043,67,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,얼마나
윤영미,7043,67,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,가명정보
윤영미,7043,97,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7043,97,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.61,"플랫폼, 서비스"
윤영미,7043,109,technical_security,기술·보안 통제 점검,issue_focus,0.53,접속기록
윤영미,7043,109,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7043,109,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.69,"확인, 자료, 조사"
윤영미,7043,109,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
윤영미,7043,138,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7043,140,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7042,21,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,처분
윤영미,7042,23,technical_security,기술·보안 통제 점검,issue_focus,0.53,암호화
윤영미,7042,38,technical_security,기술·보안 통제 점검,issue_focus,0.69,"해킹, 시스템, 보안"
윤영미,7042,38,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.69,"과징금, 과태료, 부과"
윤영미,7042,38,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,비용
윤영미,7042,38,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤영미,7042,48,technical_security,기술·보안 통제 점검,issue_focus,0.53,암호화
윤영미,7042,48,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.69,"과징금, 처분, 부과"
윤영미,7042,51,technical_security,기술·보안 통제 점검,issue_focus,0.53,해킹
윤영미,7042,51,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,처분
윤영미,7041,25,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,고객
윤영미,7041,25,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7041,25,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,확인
윤영미,7041,28,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7041,30,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7041,32,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,행정
윤영미,7041,32,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7041,34,technical_security,기술·보안 통제 점검,issue_focus,0.53,시스템
윤영미,7041,34,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7041,77,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.69,"과징금, 처분, 부과"
윤영미,7041,77,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7041,77,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7039,14,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,16,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,68,technical_security,기술·보안 통제 점검,issue_focus,0.53,암호화
윤영미,7039,68,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,68,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,자료
윤영미,7039,70,technical_security,기술·보안 통제 점검,issue_focus,0.53,암호화
윤영미,7039,70,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 고시"
윤영미,7039,70,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"자료, 조사"
윤영미,7039,91,technical_security,기술·보안 통제 점검,issue_focus,0.69,"로그, 취약, 보안"
윤영미,7039,91,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,과징금
윤영미,7039,91,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 사전통지"
윤영미,7039,91,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.69,"피해, 통지, 동의"
윤영미,7039,91,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7039,91,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 안내"
윤영미,7039,91,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤영미,7039,91,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
윤영미,7039,91,cross_border_global,국외이전·글로벌 규범,international,0.53,이전
윤영미,7039,99,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,138,technical_security,기술·보안 통제 점검,issue_focus,0.61,"인증, 시스템"
윤영미,7039,138,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,기관
윤영미,7039,138,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,138,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,사업자
윤영미,7039,138,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,권고
윤영미,7039,140,technical_security,기술·보안 통제 점검,issue_focus,0.53,로그
윤영미,7039,140,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,140,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.69,"확인, 자료, 조사"
윤영미,7039,140,cross_border_global,국외이전·글로벌 규범,international,0.53,이전
윤영미,7039,196,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,196,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7039,196,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
윤영미,7039,267,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,267,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7039,288,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,288,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7039,290,technical_security,기술·보안 통제 점검,issue_focus,0.61,"인증, 시스템"
윤영미,7039,290,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7039,290,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7039,290,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
윤영미,7039,308,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7033,57,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.69,"과징금, 처분, 부과"
윤영미,7033,57,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7033,57,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7033,57,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,고객
윤영미,7033,73,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7033,73,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7033,97,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7033,97,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7033,97,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7030,14,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,과징금
윤영미,7030,14,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7030,16,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7030,16,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7030,35,technical_security,기술·보안 통제 점검,issue_focus,0.53,해킹
윤영미,7030,35,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7030,96,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7030,96,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,피해
윤영미,7030,96,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,플랫폼
윤영미,7030,96,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤영미,7030,98,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.53,경찰
윤영미,7030,98,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 고시"
윤영미,7030,98,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,피해
윤영미,7030,98,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,플랫폼
윤영미,7026,16,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7026,16,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7026,29,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.61,"과징금, 부과"
윤영미,7026,29,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 절차"
윤영미,7026,29,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,정보주체
윤영미,7026,29,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.69,"현황, 조사, 파악"
윤영미,7026,46,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7026,46,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,고객
윤영미,7026,46,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,파악
윤영미,7026,46,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,AI
윤영미,7026,46,cross_border_global,국외이전·글로벌 규범,international,0.61,"해외, 이전"
윤영미,7026,48,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7026,48,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,고객
윤영미,7026,50,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7026,52,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7026,62,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,과징금
윤영미,7026,62,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7026,62,cross_border_global,국외이전·글로벌 규범,international,0.53,글로벌
윤영미,7026,76,technical_security,기술·보안 통제 점검,issue_focus,0.53,인증
윤영미,7026,76,cross_border_global,국외이전·글로벌 규범,international,0.69,"CBPR, 국경, 글로벌"
윤영미,7026,78,technical_security,기술·보안 통제 점검,issue_focus,0.53,인증
윤영미,7026,78,cross_border_global,국외이전·글로벌 규범,international,0.61,"CBPR, 국경"
윤영미,7024,14,technical_security,기술·보안 통제 점검,issue_focus,0.53,안전조치
윤영미,7024,14,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 판단"
윤영미,7024,14,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"권고, 점검, 안내"
윤영미,7024,72,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,과징금
윤영미,7024,72,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7024,72,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.61,"유출통지, 통지"
윤영미,7024,72,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,개선
윤영미,7024,72,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,파악
윤영미,7024,74,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,가중
윤영미,7024,74,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7024,74,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,통지
윤영미,7024,74,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,개선
윤영미,7024,74,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,파악
윤영미,7024,182,sanction_effectiveness,처분 실효성·제재수준 점검,sanction_orientation,0.53,감경
윤영미,7024,182,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7024,182,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7024,182,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"교육, 점검"
윤영미,7024,182,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,조사
윤영미,7024,184,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7024,184,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7024,220,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7024,220,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7024,239,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"공공기관, 기관"
윤영미,7024,239,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7024,239,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.53,동의
윤영미,7018,49,public_sector_accountability,공공부문 책임성 강조,sector_focus,0.61,"행정, 정부"
윤영미,7018,49,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.61,"위반, 판단"
윤영미,7018,49,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.61,"피해, 동의"
윤영미,7018,49,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7018,49,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,AI
윤영미,7018,59,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7018,59,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,AI
윤영미,7018,71,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7018,71,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,AI
윤영미,7018,142,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7018,142,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,AI
윤영미,7018,173,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7018,173,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,파악
윤영미,7018,173,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,AI
윤영미,7018,173,cross_border_global,국외이전·글로벌 규범,international,0.53,이전
윤영미,7018,175,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7018,175,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,AI
윤영미,7012,13,data_subject_rights,정보주체 권리·피해 관점,rights_focus,0.61,"유출통지, 통지"
윤영미,7012,13,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"점검, 안내"
윤영미,7012,15,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7012,36,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7012,36,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 점검"
윤영미,7012,36,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.53,데이터
윤영미,7012,91,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7012,91,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.69,"개선, 권고, 점검"
윤영미,7012,91,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,확인
윤영미,7012,93,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7012,93,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,점검
윤영미,7012,93,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.53,확인
윤영미,7012,156,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,서비스
윤영미,7012,156,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.61,"개선, 점검"
윤영미,7012,156,evidence_fact_clarification,사실관계·증거 확인,deliberation_style,0.61,"자료, 파악"
윤영미,7012,156,cross_border_global,국외이전·글로벌 규범,international,0.53,이전
윤영미,7010,13,technical_security,기술·보안 통제 점검,issue_focus,0.53,시스템
윤영미,7010,13,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,안내
윤영미,7010,13,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.61,"데이터, 마이데이터"
윤영미,7010,49,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,안내
윤영미,7010,49,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.61,"데이터, 마이데이터"
윤영미,7010,55,remedial_prevention,재발방지·개선·예방 지향,remedy_orientation,0.53,안내
윤영미,7010,55,ai_data_governance,AI·데이터 활용 거버넌스,technology_policy,0.61,"데이터, 마이데이터"
윤영미,7010,73,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7010,73,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,비용
윤영미,7010,75,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7010,77,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7010,77,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,비용
윤영미,7010,79,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7010,79,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,비용
윤영미,7010,91,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7010,91,business_burden_context,사업자 부담·산업 맥락 고려,market_context,0.53,비용
윤영미,7010,93,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
윤영미,7010,95,procedure_legal_reasoning,절차·법리·근거 검토,legal_reasoning,0.53,위반
